Experiment Name,210901 TA M3/4 PA BM Spleen
Specimen Name,M3-4 LN
Tube Name,INX_GC70_001
Record Date,"Sep 1, 2021 7:26:06 PM"
Date Analyzed,09/03/2021 18:22

Sort Type,Index Sort
Sort Setup,85 micron
Precision ,Single Cell
Device,96 Well - Falcon
Yield Mask,0
Purity Mask,32
Phase Mask,16
Well,All Events #Events,All Events PA+ GFP-A Geo Mean,All Events PA+ GFP-A Mean,All Events PA+ GFP-A Median,All Events CD38 APC-A Geo Mean,All Events CD38 APC-A Mean,All Events CD38 APC-A Median,All Events TCRB APC-Cy7-A Geo Mean,All Events TCRB APC-Cy7-A Mean,All Events TCRB APC-Cy7-A Median,All Events IGY BV421-A Geo Mean,All Events IGY BV421-A Mean,All Events IGY BV421-A Median,All Events PA Pacific Orange-A Geo Mean,All Events PA Pacific Orange-A Mean,All Events PA Pacific Orange-A Median,All Events BV650-A Geo Mean,All Events BV650-A Mean,All Events BV650-A Median,All Events IGK RFP-A Geo Mean,All Events IGK RFP-A Mean,All Events IGK RFP-A Median,All Events FAS PE-Cy7-A Geo Mean,All Events FAS PE-Cy7-A Mean,All Events FAS PE-Cy7-A Median,All Events B220 BV786-A Geo Mean,All Events B220 BV786-A Mean,All Events B220 BV786-A Median,All Events Time Geo Mean,All Events Time Mean,All Events Time Median
A11,1,"8,324","8,324","8,324",164,164,164,273,273,273,"1,715","1,715","1,715","1,375","1,375","1,375",164,164,164,126,126,126,"1,396","1,396","1,396","3,285","3,285","3,285","6,369","6,369","6,369"
A12,1,"1,435","1,435","1,435",914,914,914,226,226,226,853,853,853,"2,054","2,054","2,054",16,16,16,187,187,187,"1,638","1,638","1,638","2,866","2,866","2,866","7,124","7,124","7,124"
B1,1,"1,503","1,503","1,503",72,72,72,281,281,281,"3,474","3,474","3,474","3,924","3,924","3,924",270,270,270,201,201,201,"1,066","1,066","1,066","2,599","2,599","2,599","12,527","12,527","12,527"
B2,1,"3,663","3,663","3,663",,-28,-28,45,45,45,"1,182","1,182","1,182","1,931","1,931","1,931",179,179,179,55,55,55,746,746,746,927,927,927,"12,151","12,151","12,151"
B3,1,"2,030","2,030","2,030",87,87,87,156,156,156,307,307,307,"3,814","3,814","3,814",227,227,227,,-25,-25,718,718,718,"2,152","2,152","2,152","11,580","11,580","11,580"
B4,1,"1,376","1,376","1,376",147,147,147,418,418,418,673,673,673,"4,054","4,054","4,054",49,49,49,96,96,96,"1,132","1,132","1,132","3,142","3,142","3,142","11,375","11,376","11,376"
B5,1,"2,049","2,049","2,049",132,132,132,,-52,-52,"1,066","1,066","1,066","3,321","3,321","3,321",46,46,46,312,312,312,"1,125","1,125","1,125","1,683","1,683","1,683","11,059","11,059","11,059"
B6,1,"2,080","2,080","2,080",149,149,149,44,44,44,"1,552","1,552","1,552","2,674","2,674","2,674",,-9,-9,185,185,185,757,757,757,"1,444","1,444","1,444","10,551","10,551","10,551"
B7,1,"6,180","6,180","6,180",263,263,263,155,155,155,"2,104","2,104","2,104","4,861","4,861","4,861",110,110,110,458,458,458,"1,336","1,336","1,336","1,911","1,911","1,911","10,048","10,048","10,048"
B8,1,"2,203","2,203","2,203",6,6,6,,-6,-6,465,465,465,"2,086","2,086","2,086",33,33,33,,-9,-9,707,707,707,"1,704","1,704","1,704","9,500","9,500","9,500"
B9,1,"3,370","3,370","3,370",112,112,112,90,90,90,"2,060","2,060","2,060","1,422","1,422","1,422",80,80,80,173,173,173,804,804,804,"1,759","1,759","1,759","8,723","8,724","8,724"
B10,1,"2,049","2,049","2,049",133,133,133,128,128,128,380,380,380,"2,068","2,068","2,068",96,96,96,34,34,34,602,602,602,"1,187","1,187","1,187","8,288","8,288","8,288"
B11,1,"3,941","3,941","3,941",218,218,218,369,369,369,"1,885","1,885","1,885","2,600","2,600","2,600",87,87,87,106,106,106,"1,125","1,125","1,125","1,407","1,407","1,407","7,997","7,997","7,997"
B12,1,"1,129","1,129","1,129",16,16,16,71,71,71,493,493,493,"3,609","3,609","3,609",10,10,10,,-11,-11,844,844,844,"1,579","1,579","1,579","7,656","7,656","7,656"
C1,1,"2,570","2,570","2,570",436,436,436,,-74,-74,261,261,261,"1,945","1,945","1,945",3,3,3,163,163,163,469,469,469,"1,347","1,347","1,347","12,768","12,768","12,768"
C2,1,"2,973","2,973","2,973",75,75,75,224,224,224,170,170,170,"1,146","1,146","1,146",24,24,24,,-2,-2,965,965,965,"1,182","1,182","1,182","13,327","13,327","13,327"
C3,1,"3,657","3,657","3,657",80,80,80,107,107,107,"1,007","1,007","1,007","2,406","2,406","2,406",63,63,63,85,85,85,478,478,478,"1,581","1,581","1,581","13,602","13,603","13,603"
C4,1,"2,706","2,706","2,706",55,55,55,124,124,124,"2,017","2,017","2,017","2,258","2,258","2,258",80,80,80,100,100,100,830,830,830,"1,884","1,884","1,884","14,457","14,457","14,457"
C5,1,"3,184","3,184","3,184",66,66,66,50,50,50,"1,289","1,289","1,289","2,133","2,133","2,133",111,111,111,54,54,54,612,612,612,"1,311","1,311","1,311","14,770","14,771","14,771"
C6,1,"3,861","3,861","3,861",69,69,69,211,211,211,"2,078","2,078","2,078","2,776","2,776","2,776",48,48,48,637,637,637,"1,677","1,677","1,677","1,756","1,756","1,756","15,237","15,237","15,237"
C7,1,"6,845","6,845","6,845",55,55,55,186,186,186,"2,034","2,034","2,034","2,203","2,203","2,203",212,212,212,454,454,454,"1,122","1,122","1,122","2,799","2,799","2,799","15,669","15,669","15,669"
C8,1,"4,738","4,738","4,738",470,470,470,317,317,317,"1,167","1,167","1,167","1,762","1,762","1,762",185,185,185,634,634,634,"1,428","1,428","1,428","1,763","1,763","1,763","16,068","16,068","16,068"
C9,1,"5,566","5,566","5,566",104,104,104,,-83,-83,"1,271","1,271","1,271","1,421","1,421","1,421",,-78,-78,,-25,-25,"1,096","1,096","1,096","2,297","2,297","2,297","17,010","17,010","17,010"
C10,1,"1,662","1,662","1,662",433,433,433,48,48,48,"1,327","1,327","1,327","2,685","2,685","2,685",114,114,114,248,248,248,949,949,949,"1,726","1,726","1,726","17,653","17,653","17,653"
C11,1,"1,847","1,847","1,847",73,73,73,41,41,41,158,158,158,"2,041","2,041","2,041",118,118,118,,-66,-66,900,900,900,"5,406","5,406","5,406","17,877","17,877","17,877"
C12,1,"2,127","2,127","2,127",680,680,680,70,70,70,"2,184","2,184","2,184","2,608","2,608","2,608",110,110,110,279,279,279,"1,058","1,058","1,058","2,960","2,960","2,960","18,203","18,203","18,203"
D1,1,"2,396","2,396","2,396",2,2,2,36,36,36,183,183,183,"2,385","2,385","2,385",224,224,224,,-5,-5,587,587,587,958,958,958,"24,153","24,153","24,153"
D2,1,"1,415","1,415","1,415",,-56,-56,89,89,89,"1,194","1,194","1,194","1,894","1,894","1,894",40,40,40,23,23,23,703,703,703,"1,615","1,615","1,615","23,916","23,916","23,916"
D3,1,"1,298","1,298","1,298",89,89,89,93,93,93,"1,217","1,217","1,217","2,219","2,219","2,219",154,154,154,114,114,114,694,694,694,"2,344","2,344","2,344","23,444","23,444","23,444"
D4,1,"3,900","3,900","3,900",232,232,232,127,127,127,381,381,381,"1,672","1,672","1,672",,-2,-2,115,115,115,721,721,721,933,933,933,"22,732","22,732","22,732"
D5,1,"4,167","4,167","4,167",120,120,120,,-13,-13,"1,784","1,784","1,784","2,489","2,489","2,489",190,190,190,138,138,138,964,964,964,"2,542","2,542","2,542","22,315","22,315","22,315"
D6,1,"1,401","1,401","1,401",197,197,197,225,225,225,782,782,782,"2,146","2,146","2,146",291,291,291,20,20,20,592,592,592,"1,434","1,434","1,434","21,912","21,912","21,912"
D7,1,"1,721","1,721","1,721",233,233,233,,-49,-49,207,207,207,"2,306","2,306","2,306",0,0,0,71,71,71,819,819,819,"2,114","2,114","2,114","20,847","20,847","20,847"
D8,1,"2,886","2,886","2,886",9,9,9,317,317,317,"7,026","7,026","7,026","3,612","3,612","3,612",127,127,127,698,698,698,659,659,659,"1,459","1,459","1,459","20,465","20,465","20,465"
D9,1,"6,652","6,652","6,652",150,150,150,172,172,172,755,755,755,"2,050","2,050","2,050",289,289,289,87,87,87,839,839,839,"1,590","1,590","1,590","19,994","19,994","19,994"
D10,1,"1,601","1,601","1,601",598,598,598,1,1,1,351,351,351,"2,478","2,478","2,478",42,42,42,171,171,171,730,730,730,"1,566","1,566","1,566","19,749","19,749","19,749"
D11,1,"1,855","1,855","1,855",62,62,62,80,80,80,"1,020","1,020","1,020","3,612","3,612","3,612",33,33,33,89,89,89,802,802,802,"1,228","1,228","1,228","19,426","19,427","19,427"
D12,1,"3,998","3,998","3,998",45,45,45,84,84,84,"1,570","1,570","1,570","1,829","1,829","1,829",400,400,400,117,117,117,579,579,579,"1,006","1,006","1,006","18,438","18,438","18,438"
E1,1,"4,420","4,420","4,420",140,140,140,185,185,185,622,622,622,"1,771","1,771","1,771",72,72,72,97,97,97,967,967,967,"3,165","3,165","3,165","24,443","24,444","24,444"
E2,1,"1,593","1,593","1,593",85,85,85,,-12,-12,702,702,702,"2,247","2,247","2,247",108,108,108,13,13,13,718,718,718,"1,295","1,295","1,295","25,158","25,159","25,159"
E3,1,"4,103","4,103","4,103",,-27,-27,139,139,139,640,640,640,"1,817","1,817","1,817",113,113,113,25,25,25,430,430,430,"1,050","1,050","1,050","26,106","26,106","26,106"
E4,1,"1,746","1,746","1,746",192,192,192,,-15,-15,720,720,720,"2,543","2,543","2,543",124,124,124,60,60,60,"1,158","1,158","1,158","2,082","2,082","2,082","26,464","26,464","26,464"
E5,1,"1,369","1,369","1,369",167,167,167,180,180,180,"1,940","1,940","1,940","2,073","2,073","2,073",91,91,91,60,60,60,774,774,774,"2,827","2,827","2,827","26,788","26,788","26,788"
E6,1,"1,329","1,329","1,329",125,125,125,271,271,271,"2,147","2,147","2,147","3,994","3,994","3,994",183,183,183,402,402,402,"1,175","1,175","1,175","2,572","2,572","2,572","27,501","27,501","27,501"
E7,1,"1,125","1,125","1,125",244,244,244,229,229,229,"4,466","4,466","4,466","4,698","4,698","4,698",208,208,208,287,287,287,"1,478","1,478","1,478","4,097","4,097","4,097","27,919","27,919","27,919"
E8,1,"2,047","2,047","2,047",217,217,217,90,90,90,"1,211","1,211","1,211","3,135","3,135","3,135",174,174,174,94,94,94,836,836,836,"1,624","1,624","1,624","28,219","28,219","28,219"
E9,1,"4,945","4,945","4,945",581,581,581,,-26,-26,"1,947","1,947","1,947","2,402","2,402","2,402",60,60,60,578,578,578,"1,430","1,430","1,430","3,374","3,374","3,374","28,539","28,539","28,539"
E10,1,"5,249","5,249","5,249",462,462,462,133,133,133,998,998,998,"2,207","2,207","2,207",36,36,36,341,341,341,"1,502","1,502","1,502","3,310","3,310","3,310","28,973","28,973","28,973"
E11,1,"3,358","3,358","3,358",418,418,418,,-10,-10,"2,446","2,446","2,446","3,526","3,526","3,526",26,26,26,537,537,537,"1,193","1,193","1,193","1,291","1,291","1,291","29,464","29,464","29,464"
E12,1,"1,714","1,714","1,714",59,59,59,94,94,94,467,467,467,"3,521","3,521","3,521",,-4,-4,12,12,12,863,863,863,"2,934","2,934","2,934","30,087","30,087","30,087"
F1,1,"1,698","1,698","1,698",29,29,29,61,61,61,849,849,849,"3,884","3,884","3,884",149,149,149,,-4,-4,954,954,954,"2,334","2,334","2,334","35,377","35,378","35,378"
F2,1,"2,898","2,898","2,898",93,93,93,,-51,-51,"1,519","1,519","1,519","2,247","2,247","2,247",112,112,112,153,153,153,549,549,549,"2,573","2,573","2,573","35,123","35,123","35,123"
F3,1,"2,062","2,062","2,062",89,89,89,67,67,67,528,528,528,"3,718","3,718","3,718",181,181,181,6,6,6,769,769,769,"1,176","1,176","1,176","34,832","34,832","34,832"
F4,1,"6,117","6,117","6,117",7,7,7,13,13,13,"1,355","1,355","1,355","3,292","3,292","3,292",23,23,23,112,112,112,994,994,994,"1,836","1,836","1,836","34,380","34,380","34,380"
F5,1,"1,579","1,579","1,579",,-65,-65,187,187,187,790,790,790,"3,008","3,008","3,008",,-21,-21,8,8,8,759,759,759,"2,235","2,235","2,235","33,779","33,779","33,779"
F6,1,"2,226","2,226","2,226",224,224,224,132,132,132,"1,552","1,552","1,552","4,641","4,641","4,641",110,110,110,748,748,748,"1,417","1,417","1,417","1,381","1,381","1,381","33,418","33,418","33,418"
F7,1,"13,075","13,075","13,075",199,199,199,240,240,240,"2,548","2,548","2,548","1,671","1,671","1,671",251,251,251,206,206,206,"1,658","1,658","1,658","3,054","3,054","3,054","32,918","32,918","32,918"
F8,1,"1,456","1,456","1,456",94,94,94,67,67,67,"1,148","1,148","1,148","1,798","1,798","1,798",175,175,175,30,30,30,551,551,551,982,982,982,"32,420","32,420","32,420"
F9,1,"3,967","3,967","3,967",135,135,135,55,55,55,"2,205","2,205","2,205","2,962","2,962","2,962",,-116,-116,111,111,111,"1,020","1,020","1,020","3,223","3,223","3,223","31,971","31,971","31,971"
F10,1,"3,648","3,648","3,648",205,205,205,97,97,97,"2,408","2,408","2,408","2,730","2,730","2,730",85,85,85,"1,915","1,915","1,915","1,611","1,611","1,611","1,171","1,171","1,171","31,072","31,072","31,072"
F11,1,"3,491","3,491","3,491",319,319,319,157,157,157,141,141,141,"2,496","2,496","2,496",277,277,277,38,38,38,705,705,705,"2,421","2,421","2,421","30,741","30,741","30,741"
F12,1,"2,144","2,144","2,144",178,178,178,70,70,70,591,591,591,"3,062","3,062","3,062",153,153,153,101,101,101,763,763,763,"2,125","2,125","2,125","30,396","30,396","30,396"
G1,1,"4,896","4,896","4,896",108,108,108,58,58,58,"1,055","1,055","1,055","1,921","1,921","1,921",99,99,99,51,51,51,833,833,833,919,919,919,"36,729","36,729","36,729"
G2,1,"2,405","2,405","2,405",82,82,82,,-4,-4,886,886,886,"3,263","3,263","3,263",20,20,20,131,131,131,906,906,906,"3,113","3,113","3,113","37,206","37,206","37,206"
G3,1,"5,567","5,567","5,567",99,99,99,63,63,63,"1,584","1,584","1,584","1,056","1,056","1,056",,-52,-52,118,118,118,652,652,652,"2,957","2,957","2,957","37,558","37,558","37,558"
G4,1,"1,269","1,269","1,269",66,66,66,192,192,192,"1,758","1,758","1,758","1,951","1,951","1,951",,-62,-62,159,159,159,666,666,666,"3,195","3,195","3,195","38,179","38,179","38,179"
G5,1,"1,338","1,338","1,338",86,86,86,137,137,137,"1,379","1,379","1,379","2,372","2,372","2,372",176,176,176,157,157,157,757,757,757,"1,548","1,548","1,548","39,823","39,823","39,823"
G6,1,"3,911","3,911","3,911",327,327,327,197,197,197,444,444,444,"2,624","2,624","2,624",67,67,67,26,26,26,924,924,924,"2,248","2,248","2,248","40,247","40,247","40,247"
G7,1,"4,375","4,375","4,375",348,348,348,15,15,15,"1,823","1,823","1,823","2,834","2,834","2,834",3,3,3,187,187,187,654,654,654,"1,439","1,439","1,439","40,476","40,476","40,476"
G8,1,"3,309","3,309","3,309",190,190,190,65,65,65,691,691,691,"1,787","1,787","1,787",299,299,299,144,144,144,568,568,568,972,972,972,"41,140","41,140","41,140"
G9,1,"5,874","5,874","5,874",103,103,103,150,150,150,995,995,995,"1,569","1,569","1,569",107,107,107,45,45,45,942,942,942,"1,688","1,688","1,688","41,735","41,735","41,735"
G10,1,"2,150","2,150","2,150",284,284,284,238,238,238,"2,479","2,479","2,479","3,010","3,010","3,010",165,165,165,120,120,120,"1,411","1,411","1,411","2,738","2,738","2,738","42,466","42,467","42,467"
G11,1,"3,794","3,794","3,794",52,52,52,208,208,208,984,984,984,"2,590","2,590","2,590",188,188,188,34,34,34,710,710,710,"3,258","3,258","3,258","43,225","43,225","43,225"
G12,1,"3,625","3,625","3,625",,-6,-6,,-25,-25,997,997,997,"3,863","3,863","3,863",194,194,194,73,73,73,882,882,882,"1,652","1,652","1,652","43,513","43,513","43,513"
H1,1,"2,247","2,247","2,247",69,69,69,161,161,161,"1,437","1,437","1,437","2,169","2,169","2,169",82,82,82,177,177,177,866,866,866,"2,308","2,308","2,308","51,106","51,106","51,106"
H2,1,"2,833","2,833","2,833",,-22,-22,97,97,97,"1,188","1,188","1,188","1,208","1,208","1,208",6,6,6,1,1,1,622,622,622,"1,436","1,436","1,436","50,546","50,546","50,546"
H3,1,"2,517","2,517","2,517",299,299,299,21,21,21,842,842,842,"2,208","2,208","2,208",352,352,352,11,11,11,903,903,903,"2,573","2,573","2,573","50,201","50,201","50,201"
H4,1,"3,209","3,209","3,209",,-43,-43,185,185,185,908,908,908,"2,480","2,480","2,480",73,73,73,52,52,52,771,771,771,"1,524","1,524","1,524","49,719","49,719","49,719"
H5,1,"1,689","1,689","1,689",109,109,109,278,278,278,761,761,761,"2,319","2,319","2,319",177,177,177,71,71,71,929,929,929,"1,738","1,738","1,738","49,238","49,238","49,238"
H6,1,"4,079","4,079","4,079",89,89,89,,-36,-36,"1,759","1,759","1,759","2,369","2,369","2,369",117,117,117,25,25,25,862,862,862,"1,462","1,462","1,462","48,435","48,435","48,435"
H7,1,"1,150","1,150","1,150",40,40,40,70,70,70,644,644,644,"3,538","3,538","3,538",76,76,76,29,29,29,734,734,734,"2,140","2,140","2,140","47,638","47,638","47,638"
H8,1,"4,414","4,414","4,414",318,318,318,173,173,173,"2,824","2,824","2,824","2,337","2,337","2,337",121,121,121,428,428,428,"1,320","1,320","1,320","4,680","4,680","4,680","46,658","46,658","46,658"
H9,1,"1,925","1,925","1,925",54,54,54,173,173,173,321,321,321,"3,457","3,457","3,457",,-32,-32,16,16,16,720,720,720,"2,428","2,428","2,428","45,363","45,363","45,363"
H10,1,"1,201","1,201","1,201",37,37,37,137,137,137,"1,303","1,303","1,303","2,755","2,755","2,755",,-2,-2,42,42,42,808,808,808,"2,457","2,457","2,457","45,084","45,084","45,084"
H11,1,"3,940","3,940","3,940",781,781,781,104,104,104,253,253,253,"2,435","2,435","2,435",97,97,97,141,141,141,996,996,996,"1,394","1,394","1,394","44,414","44,414","44,414"
H12,1,"5,472","5,472","5,472",428,428,428,84,84,84,"1,062","1,062","1,062","3,347","3,347","3,347",,-59,-59,424,424,424,"1,121","1,121","1,121","1,279","1,279","1,279","44,133","44,133","44,133"

