Experiment Name,210901 TA M3/4 PA BM Spleen
Specimen Name,M3-4 LN
Tube Name,INX_GC43_001
Record Date,"Sep 1, 2021 1:34:48 PM"
Date Analyzed,09/03/2021 17:21

Sort Type,Index Sort
Sort Setup,85 micron
Precision ,Single Cell
Device,96 Well - Falcon
Yield Mask,0
Purity Mask,32
Phase Mask,16
Well,All Events #Events,All Events PA+ GFP-A Geo Mean,All Events PA+ GFP-A Mean,All Events PA+ GFP-A Median,All Events CD38 APC-A Geo Mean,All Events CD38 APC-A Mean,All Events CD38 APC-A Median,All Events TCRB APC-Cy7-A Geo Mean,All Events TCRB APC-Cy7-A Mean,All Events TCRB APC-Cy7-A Median,All Events IGY BV421-A Geo Mean,All Events IGY BV421-A Mean,All Events IGY BV421-A Median,All Events PA Pacific Orange-A Geo Mean,All Events PA Pacific Orange-A Mean,All Events PA Pacific Orange-A Median,All Events BV650-A Geo Mean,All Events BV650-A Mean,All Events BV650-A Median,All Events IGK RFP-A Geo Mean,All Events IGK RFP-A Mean,All Events IGK RFP-A Median,All Events FAS PE-Cy7-A Geo Mean,All Events FAS PE-Cy7-A Mean,All Events FAS PE-Cy7-A Median,All Events B220 BV786-A Geo Mean,All Events B220 BV786-A Mean,All Events B220 BV786-A Median,All Events Time Geo Mean,All Events Time Mean,All Events Time Median
D2,1,"2,427","2,427","2,427",82,82,82,,-42,-42,"1,404","1,404","1,404","1,763","1,763","1,763",223,223,223,139,139,139,781,781,781,"1,616","1,616","1,616","25,151","25,151","25,151"
D3,1,"4,949","4,949","4,949",126,126,126,41,41,41,"1,736","1,736","1,736","1,517","1,517","1,517",115,115,115,202,202,202,994,994,994,"1,324","1,324","1,324","24,695","24,695","24,695"
D4,1,"8,795","8,795","8,795",456,456,456,184,184,184,790,790,790,"2,477","2,477","2,477",4,4,4,412,412,412,"1,550","1,550","1,550","2,656","2,656","2,656","24,409","24,409","24,409"
D5,1,"3,392","3,392","3,392",429,429,429,307,307,307,"1,904","1,904","1,904","1,079","1,079","1,079",,-11,-11,295,295,295,964,964,964,"2,862","2,862","2,862","23,809","23,809","23,809"
D6,1,"2,430","2,430","2,430",,-3,-3,58,58,58,853,853,853,788,788,788,21,21,21,94,94,94,647,647,647,"1,548","1,548","1,548","23,572","23,572","23,572"
D7,1,"7,181","7,181","7,181",,-50,-50,12,12,12,"1,649","1,649","1,649","1,604","1,604","1,604",105,105,105,194,194,194,"1,077","1,077","1,077","1,466","1,466","1,466","23,289","23,289","23,289"
D8,1,"3,315","3,315","3,315",49,49,49,321,321,321,651,651,651,819,819,819,95,95,95,157,157,157,716,716,716,"1,966","1,966","1,966","22,984","22,985","22,985"
D9,1,"6,862","6,862","6,862",30,30,30,41,41,41,"3,078","3,078","3,078","1,827","1,827","1,827",177,177,177,314,314,314,"1,052","1,052","1,052","3,508","3,508","3,508","22,642","22,642","22,642"
D10,1,"5,020","5,020","5,020",196,196,196,128,128,128,785,785,785,"2,655","2,655","2,655",116,116,116,306,306,306,"2,007","2,007","2,007","3,355","3,355","3,355","22,413","22,414","22,414"
D11,1,"2,228","2,228","2,228",63,63,63,169,169,169,"2,923","2,923","2,923","3,127","3,127","3,127",99,99,99,215,215,215,"1,075","1,075","1,075","4,797","4,797","4,797","22,043","22,043","22,043"
D12,1,"3,770","3,770","3,770",50,50,50,137,137,137,"1,543","1,543","1,543",927,927,927,64,64,64,112,112,112,851,851,851,"2,937","2,937","2,937","21,630","21,630","21,630"
E1,1,"7,812","7,812","7,812",195,195,195,30,30,30,"1,296","1,296","1,296","1,503","1,503","1,503",119,119,119,192,192,192,"1,118","1,118","1,118","1,022","1,022","1,022","25,973","25,973","25,973"
E2,1,"1,818","1,818","1,818",122,122,122,196,196,196,"1,144","1,144","1,144","1,616","1,616","1,616",201,201,201,51,51,51,872,872,872,"2,812","2,812","2,812","26,262","26,263","26,263"
E3,1,"3,179","3,179","3,179",119,119,119,13,13,13,600,600,600,455,455,455,159,159,159,44,44,44,927,927,927,"1,838","1,838","1,838","26,532","26,532","26,532"
E4,1,"6,325","6,325","6,325",137,137,137,185,185,185,"1,187","1,187","1,187","1,381","1,381","1,381",,-18,-18,279,279,279,665,665,665,972,972,972,"26,942","26,942","26,942"
E5,1,"2,628","2,628","2,628",,-5,-5,43,43,43,411,411,411,"1,697","1,697","1,697",73,73,73,76,76,76,"1,105","1,105","1,105","1,991","1,991","1,991","28,104","28,104","28,104"
E6,1,"3,191","3,191","3,191",714,714,714,102,102,102,253,253,253,933,933,933,111,111,111,310,310,310,781,781,781,"2,214","2,214","2,214","28,534","28,534","28,534"
E7,1,"6,645","6,645","6,645",292,292,292,110,110,110,"1,224","1,224","1,224","1,700","1,700","1,700",180,180,180,337,337,337,"1,126","1,126","1,126","1,563","1,563","1,563","29,095","29,095","29,095"
E8,1,"2,086","2,086","2,086",239,239,239,79,79,79,883,883,883,"1,837","1,837","1,837",22,22,22,74,74,74,"1,434","1,434","1,434","2,727","2,727","2,727","29,343","29,343","29,343"
E9,1,"6,665","6,665","6,665",33,33,33,64,64,64,601,601,601,"1,559","1,559","1,559",147,147,147,137,137,137,850,850,850,"1,634","1,634","1,634","29,829","29,829","29,829"
E10,1,"3,117","3,117","3,117",278,278,278,307,307,307,453,453,453,522,522,522,174,174,174,220,220,220,875,875,875,"1,598","1,598","1,598","30,382","30,382","30,382"
E11,1,"3,003","3,003","3,003",240,240,240,208,208,208,"3,519","3,519","3,519","1,147","1,147","1,147",188,188,188,853,853,853,"1,493","1,493","1,493","1,620","1,620","1,620","30,807","30,807","30,807"
E12,1,"3,753","3,753","3,753",213,213,213,,-22,-22,656,656,656,"2,581","2,581","2,581",207,207,207,142,142,142,"1,563","1,563","1,563","2,022","2,022","2,022","31,187","31,187","31,187"
F1,1,"2,048","2,048","2,048",165,165,165,70,70,70,"2,191","2,191","2,191","1,630","1,630","1,630",280,280,280,286,286,286,885,885,885,"2,308","2,308","2,308","36,007","36,007","36,007"
F2,1,"6,318","6,318","6,318",99,99,99,149,149,149,"3,808","3,808","3,808","1,267","1,267","1,267",,-77,-77,292,292,292,"1,102","1,102","1,102","1,726","1,726","1,726","35,709","35,709","35,709"
F3,1,"10,432","10,432","10,432",133,133,133,,-24,-24,"2,981","2,981","2,981",875,875,875,248,248,248,306,306,306,"1,161","1,161","1,161","3,282","3,282","3,282","35,366","35,367","35,367"
F4,1,"13,221","13,221","13,221",738,738,738,301,301,301,828,828,828,611,611,611,,-99,-99,340,340,340,"1,324","1,324","1,324","2,006","2,006","2,006","34,775","34,775","34,775"
F5,1,"8,254","8,254","8,254",,-27,-27,64,64,64,"1,021","1,021","1,021",746,746,746,,-13,-13,26,26,26,564,564,564,"1,079","1,079","1,079","34,538","34,539","34,539"
F6,1,"1,992","1,992","1,992",10,10,10,118,118,118,"1,508","1,508","1,508","3,655","3,655","3,655",214,214,214,233,233,233,"1,040","1,040","1,040","2,021","2,021","2,021","33,910","33,910","33,910"
F7,1,"6,927","6,927","6,927",50,50,50,,-52,-52,664,664,664,643,643,643,145,145,145,122,122,122,820,820,820,"1,860","1,860","1,860","33,515","33,515","33,515"
F8,1,"8,601","8,601","8,601",297,297,297,,-48,-48,"1,911","1,911","1,911","2,268","2,268","2,268",72,72,72,208,208,208,"1,161","1,161","1,161","1,751","1,751","1,751","32,916","32,916","32,916"
F9,1,"4,575","4,575","4,575",100,100,100,59,59,59,"1,551","1,551","1,551","1,065","1,065","1,065",214,214,214,199,199,199,756,756,756,788,788,788,"32,649","32,649","32,649"
F10,1,"2,703","2,703","2,703",217,217,217,54,54,54,675,675,675,719,719,719,56,56,56,146,146,146,748,748,748,"1,517","1,517","1,517","32,371","32,371","32,371"
F11,1,"3,644","3,644","3,644",307,307,307,,-19,-19,"2,073","2,073","2,073","1,940","1,940","1,940",124,124,124,369,369,369,"1,089","1,089","1,089","1,147","1,147","1,147","32,117","32,117","32,117"
F12,1,"4,032","4,032","4,032",91,91,91,95,95,95,"1,628","1,628","1,628","1,367","1,367","1,367",121,121,121,159,159,159,"1,032","1,032","1,032","1,565","1,565","1,565","31,882","31,882","31,882"
G1,1,"3,231","3,231","3,231",,-38,-38,32,32,32,558,558,558,929,929,929,221,221,221,29,29,29,"1,013","1,013","1,013","1,675","1,675","1,675","36,618","36,618","36,618"
G2,1,"6,805","6,805","6,805",,-3,-3,216,216,216,"1,228","1,228","1,228",945,945,945,13,13,13,110,110,110,483,483,483,"1,510","1,510","1,510","36,861","36,861","36,861"
G3,1,"3,498","3,498","3,498",194,194,194,246,246,246,"1,409","1,409","1,409",757,757,757,65,65,65,570,570,570,992,992,992,"1,657","1,657","1,657","37,136","37,136","37,136"
G4,1,"4,284","4,284","4,284",,-10,-10,,-62,-62,775,775,775,639,639,639,173,173,173,44,44,44,653,653,653,"1,732","1,732","1,732","37,520","37,520","37,520"
G5,1,"3,084","3,084","3,084",179,179,179,89,89,89,"1,737","1,737","1,737",943,943,943,245,245,245,194,194,194,"1,039","1,039","1,039","2,338","2,338","2,338","37,777","37,777","37,777"
G6,1,"5,056","5,056","5,056",236,236,236,207,207,207,825,825,825,520,520,520,97,97,97,259,259,259,"1,617","1,617","1,617","2,843","2,843","2,843","38,113","38,113","38,113"
G7,1,"8,634","8,634","8,634",203,203,203,,-17,-17,186,186,186,577,577,577,31,31,31,79,79,79,"1,207","1,207","1,207","1,692","1,692","1,692","38,833","38,833","38,833"
G8,1,"2,088","2,088","2,088",120,120,120,116,116,116,"2,038","2,038","2,038","1,132","1,132","1,132",178,178,178,276,276,276,"1,170","1,170","1,170","2,594","2,594","2,594","39,095","39,095","39,095"
G9,1,"5,436","5,436","5,436",,-14,-14,,-37,-37,642,642,642,"2,636","2,636","2,636",108,108,108,102,102,102,697,697,697,"1,334","1,334","1,334","39,304","39,305","39,305"
G10,1,"6,783","6,783","6,783",66,66,66,19,19,19,907,907,907,"1,606","1,606","1,606",,-70,-70,42,42,42,870,870,870,"2,290","2,290","2,290","39,765","39,765","39,765"
G11,1,"6,406","6,406","6,406",58,58,58,174,174,174,587,587,587,802,802,802,13,13,13,130,130,130,518,518,518,966,966,966,"40,044","40,044","40,044"
G12,1,"2,783","2,783","2,783",254,254,254,98,98,98,"2,252","2,252","2,252","1,502","1,502","1,502",100,100,100,327,327,327,856,856,856,"3,194","3,194","3,194","40,344","40,344","40,344"
H1,1,"7,941","7,941","7,941",328,328,328,193,193,193,469,469,469,"1,045","1,045","1,045",125,125,125,70,70,70,"1,468","1,468","1,468","2,186","2,186","2,186","46,028","46,028","46,028"
H2,1,"2,620","2,620","2,620",187,187,187,58,58,58,"2,602","2,602","2,602","2,907","2,907","2,907",50,50,50,370,370,370,868,868,868,"1,012","1,012","1,012","45,571","45,571","45,571"
H3,1,"3,558","3,558","3,558",85,85,85,275,275,275,494,494,494,740,740,740,37,37,37,67,67,67,"1,089","1,089","1,089","1,210","1,210","1,210","44,778","44,779","44,779"
H4,1,"2,367","2,367","2,367",104,104,104,164,164,164,"1,720","1,720","1,720",992,992,992,197,197,197,267,267,267,876,876,876,"1,552","1,552","1,552","44,459","44,459","44,459"
H5,1,"3,082","3,082","3,082",314,314,314,83,83,83,"3,479","3,479","3,479",992,992,992,257,257,257,784,784,784,"1,479","1,479","1,479","2,673","2,673","2,673","43,952","43,952","43,952"
H6,1,"8,887","8,887","8,887",163,163,163,,-15,-15,100,100,100,"1,236","1,236","1,236",82,82,82,141,141,141,"1,104","1,104","1,104","2,217","2,217","2,217","43,663","43,663","43,663"
H7,1,"8,547","8,547","8,547",399,399,399,58,58,58,"3,029","3,029","3,029","2,336","2,336","2,336",191,191,191,505,505,505,"1,528","1,528","1,528","2,844","2,844","2,844","43,349","43,349","43,349"
H8,1,"3,084","3,084","3,084",4,4,4,21,21,21,"1,240","1,240","1,240","1,498","1,498","1,498",,-16,-16,7,7,7,"1,198","1,198","1,198","3,175","3,175","3,175","42,712","42,712","42,712"
H9,1,"2,205","2,205","2,205",128,128,128,146,146,146,"1,929","1,929","1,929","1,283","1,283","1,283",38,38,38,83,83,83,"1,234","1,234","1,234","2,452","2,452","2,452","42,314","42,314","42,314"
H10,1,"4,091","4,091","4,091",255,255,255,,-2,-2,"2,168","2,168","2,168","1,706","1,706","1,706",,-16,-16,308,308,308,885,885,885,"2,119","2,119","2,119","41,340","41,340","41,340"
H11,1,"5,274","5,274","5,274",333,333,333,189,189,189,228,228,228,"1,343","1,343","1,343",86,86,86,74,74,74,640,640,640,"4,636","4,636","4,636","41,050","41,050","41,050"
H12,1,"4,382","4,382","4,382",116,116,116,212,212,212,"1,039","1,039","1,039","1,067","1,067","1,067",145,145,145,148,148,148,"1,348","1,348","1,348","3,749","3,749","3,749","40,695","40,695","40,695"

