Experiment Name,210901 TA M3/4 PA BM Spleen
Specimen Name,M3-4 LN
Tube Name,INX_GC50_001
Record Date,"Sep 1, 2021 2:58:44 PM"
Date Analyzed,09/03/2021 17:48

Sort Type,Index Sort
Sort Setup,85 micron
Precision ,Single Cell
Device,96 Well - Falcon
Yield Mask,0
Purity Mask,32
Phase Mask,16
Well,All Events #Events,All Events PA+ GFP-A Geo Mean,All Events PA+ GFP-A Mean,All Events PA+ GFP-A Median,All Events CD38 APC-A Geo Mean,All Events CD38 APC-A Mean,All Events CD38 APC-A Median,All Events TCRB APC-Cy7-A Geo Mean,All Events TCRB APC-Cy7-A Mean,All Events TCRB APC-Cy7-A Median,All Events IGY BV421-A Geo Mean,All Events IGY BV421-A Mean,All Events IGY BV421-A Median,All Events PA Pacific Orange-A Geo Mean,All Events PA Pacific Orange-A Mean,All Events PA Pacific Orange-A Median,All Events BV650-A Geo Mean,All Events BV650-A Mean,All Events BV650-A Median,All Events IGK RFP-A Geo Mean,All Events IGK RFP-A Mean,All Events IGK RFP-A Median,All Events FAS PE-Cy7-A Geo Mean,All Events FAS PE-Cy7-A Mean,All Events FAS PE-Cy7-A Median,All Events B220 BV786-A Geo Mean,All Events B220 BV786-A Mean,All Events B220 BV786-A Median,All Events Time Geo Mean,All Events Time Mean,All Events Time Median
E4,1,"7,016","7,016","7,016",78,78,78,74,74,74,538,538,538,"1,053","1,053","1,053",65,65,65,63,63,63,919,919,919,"2,022","2,022","2,022","39,442","39,442","39,442"
E5,1,"5,287","5,287","5,287",37,37,37,60,60,60,790,790,790,"1,144","1,144","1,144",,-13,-13,16,16,16,583,583,583,"2,448","2,448","2,448","40,857","40,857","40,857"
E6,1,"8,624","8,624","8,624",91,91,91,94,94,94,179,179,179,"1,382","1,382","1,382",131,131,131,171,171,171,906,906,906,"2,627","2,627","2,627","42,042","42,043","42,043"
E7,1,"5,024","5,024","5,024",147,147,147,,-71,-71,"1,590","1,590","1,590",789,789,789,98,98,98,182,182,182,604,604,604,"1,603","1,603","1,603","44,051","44,051","44,051"
E8,1,"12,850","12,850","12,850",6,6,6,15,15,15,"1,143","1,143","1,143",715,715,715,336,336,336,127,127,127,"1,049","1,049","1,049","1,601","1,601","1,601","45,007","45,007","45,007"
E9,1,"6,594","6,594","6,594",269,269,269,345,345,345,"1,084","1,084","1,084","1,740","1,740","1,740",180,180,180,230,230,230,629,629,629,"1,592","1,592","1,592","45,914","45,914","45,914"
E10,1,"9,303","9,303","9,303",,-6,-6,188,188,188,"1,155","1,155","1,155","1,662","1,662","1,662",91,91,91,194,194,194,"1,143","1,143","1,143","2,407","2,407","2,407","46,377","46,377","46,377"
E11,1,"3,896","3,896","3,896",79,79,79,,0,0,"1,846","1,846","1,846","1,916","1,916","1,916",134,134,134,157,157,157,651,651,651,"2,408","2,408","2,408","46,806","46,807","46,807"
E12,1,"4,394","4,394","4,394",103,103,103,133,133,133,902,902,902,"3,341","3,341","3,341",414,414,414,50,50,50,"1,156","1,156","1,156","2,360","2,360","2,360","48,083","48,083","48,083"
F1,1,"6,873","6,873","6,873",116,116,116,,-48,-48,279,279,279,"1,955","1,955","1,955",149,149,149,81,81,81,898,898,898,"2,239","2,239","2,239","57,019","57,019","57,019"
F2,1,"4,422","4,422","4,422",22,22,22,25,25,25,547,547,547,"2,239","2,239","2,239",98,98,98,49,49,49,584,584,584,"4,030","4,030","4,030","56,525","56,525","56,525"
F3,1,"3,325","3,325","3,325",153,153,153,,-42,-42,768,768,768,"1,214","1,214","1,214",84,84,84,66,66,66,648,648,648,"1,033","1,033","1,033","55,946","55,946","55,946"
F4,1,"6,909","6,909","6,909",4,4,4,20,20,20,276,276,276,"1,500","1,500","1,500",76,76,76,77,77,77,"1,098","1,098","1,098","1,508","1,508","1,508","53,918","53,918","53,918"
F5,1,"6,738","6,738","6,738",78,78,78,84,84,84,511,511,511,"2,558","2,558","2,558",59,59,59,292,292,292,964,964,964,"1,621","1,621","1,621","53,226","53,226","53,226"
F6,1,"7,016","7,016","7,016",,-17,-17,35,35,35,281,281,281,"1,233","1,233","1,233",335,335,335,38,38,38,920,920,920,941,941,941,"52,343","52,343","52,343"
F7,1,"2,915","2,915","2,915",81,81,81,220,220,220,511,511,511,"4,223","4,223","4,223",148,148,148,,-3,-3,"1,201","1,201","1,201","3,003","3,003","3,003","52,023","52,024","52,024"
F8,1,"4,748","4,748","4,748",195,195,195,25,25,25,591,591,591,635,635,635,113,113,113,235,235,235,726,726,726,"1,296","1,296","1,296","51,491","51,491","51,491"
F9,1,"7,314","7,314","7,314",100,100,100,210,210,210,690,690,690,670,670,670,,-12,-12,76,76,76,802,802,802,"1,424","1,424","1,424","50,904","50,904","50,904"
F10,1,"4,318","4,318","4,318",54,54,54,30,30,30,"2,028","2,028","2,028","4,079","4,079","4,079",41,41,41,183,183,183,"1,246","1,246","1,246","3,292","3,292","3,292","50,598","50,598","50,598"
F11,1,"4,897","4,897","4,897",186,186,186,211,211,211,"1,083","1,083","1,083","1,624","1,624","1,624",121,121,121,150,150,150,916,916,916,979,979,979,"50,327","50,327","50,327"
F12,1,"2,829","2,829","2,829",94,94,94,49,49,49,407,407,407,"1,503","1,503","1,503",81,81,81,39,39,39,615,615,615,"2,482","2,482","2,482","49,799","49,799","49,799"
G1,1,"2,093","2,093","2,093",54,54,54,,-94,-94,742,742,742,"2,776","2,776","2,776",54,54,54,165,165,165,963,963,963,"1,767","1,767","1,767","58,283","58,283","58,283"
G2,1,"2,113","2,113","2,113",131,131,131,71,71,71,407,407,407,"2,832","2,832","2,832",220,220,220,148,148,148,904,904,904,"1,397","1,397","1,397","58,612","58,612","58,612"
G3,1,"3,839","3,839","3,839",444,444,444,105,105,105,"1,248","1,248","1,248","2,268","2,268","2,268",163,163,163,416,416,416,969,969,969,"2,049","2,049","2,049","60,288","60,289","60,289"
G4,1,"1,897","1,897","1,897",110,110,110,215,215,215,"1,018","1,018","1,018","3,788","3,788","3,788",,-45,-45,119,119,119,"1,187","1,187","1,187","2,509","2,509","2,509","60,615","60,615","60,615"
G5,1,"6,491","6,491","6,491",121,121,121,62,62,62,259,259,259,"2,116","2,116","2,116",71,71,71,59,59,59,"1,151","1,151","1,151","2,812","2,812","2,812","62,157","62,157","62,157"
G6,1,"12,289","12,289","12,289",,-43,-43,212,212,212,"1,294","1,294","1,294",830,830,830,79,79,79,134,134,134,932,932,932,"3,646","3,646","3,646","62,672","62,672","62,672"
G7,1,"2,393","2,393","2,393",103,103,103,43,43,43,442,442,442,"1,902","1,902","1,902",,-20,-20,94,94,94,"1,004","1,004","1,004","1,493","1,493","1,493","62,950","62,950","62,950"
G8,1,"6,820","6,820","6,820",94,94,94,156,156,156,580,580,580,"2,056","2,056","2,056",,-123,-123,174,174,174,734,734,734,"1,493","1,493","1,493","63,302","63,302","63,302"
G9,1,"6,740","6,740","6,740",959,959,959,290,290,290,876,876,876,"2,553","2,553","2,553",89,89,89,514,514,514,999,999,999,"2,186","2,186","2,186","64,077","64,077","64,077"
G10,1,"4,149","4,149","4,149",101,101,101,,-30,-30,"1,018","1,018","1,018","3,688","3,688","3,688",12,12,12,224,224,224,"1,037","1,037","1,037","1,627","1,627","1,627","64,488","64,489","64,489"
G11,1,"3,205","3,205","3,205",88,88,88,157,157,157,"1,593","1,593","1,593","2,203","2,203","2,203",91,91,91,298,298,298,780,780,780,"2,417","2,417","2,417","64,863","64,863","64,863"
G12,1,"10,576","10,576","10,576",,-52,-52,336,336,336,693,693,693,"1,420","1,420","1,420",122,122,122,185,185,185,"1,155","1,155","1,155","2,495","2,495","2,495","65,888","65,888","65,888"
H1,1,"7,149","7,149","7,149",214,214,214,50,50,50,"2,591","2,591","2,591","1,237","1,237","1,237",,-70,-70,594,594,594,"2,060","2,060","2,060","2,551","2,551","2,551","79,125","79,125","79,125"
H2,1,"3,861","3,861","3,861",11,11,11,,-25,-25,906,906,906,"4,431","4,431","4,431",88,88,88,67,67,67,"1,120","1,120","1,120","1,762","1,762","1,762","78,616","78,616","78,616"
H3,1,"9,096","9,096","9,096",158,158,158,209,209,209,"1,309","1,309","1,309",887,887,887,171,171,171,423,423,423,"2,117","2,117","2,117","2,803","2,803","2,803","77,859","77,859","77,859"
H4,1,"5,612","5,612","5,612",6,6,6,,-21,-21,67,67,67,"1,801","1,801","1,801",200,200,200,69,69,69,840,840,840,"1,176","1,176","1,176","76,114","76,114","76,114"
H5,1,"4,618","4,618","4,618",410,410,410,120,120,120,764,764,764,"2,518","2,518","2,518",,-7,-7,293,293,293,"1,116","1,116","1,116","1,692","1,692","1,692","75,619","75,619","75,619"
H6,1,"9,502","9,502","9,502",464,464,464,58,58,58,"2,056","2,056","2,056","1,258","1,258","1,258",187,187,187,262,262,262,912,912,912,"2,134","2,134","2,134","71,825","71,825","71,825"
H7,1,"4,077","4,077","4,077",154,154,154,,-74,-74,569,569,569,"1,653","1,653","1,653",,-54,-54,166,166,166,"1,153","1,153","1,153","2,204","2,204","2,204","70,825","70,825","70,825"
H8,1,"2,833","2,833","2,833",,-17,-17,122,122,122,143,143,143,"1,761","1,761","1,761",72,72,72,16,16,16,577,577,577,"1,419","1,419","1,419","70,622","70,622","70,622"
H9,1,"6,347","6,347","6,347",292,292,292,144,144,144,778,778,778,968,968,968,16,16,16,234,234,234,"1,000","1,000","1,000",849,849,849,"68,657","68,657","68,657"
H10,1,"3,758","3,758","3,758",66,66,66,276,276,276,"1,036","1,036","1,036","1,659","1,659","1,659",252,252,252,182,182,182,769,769,769,"2,162","2,162","2,162","67,304","67,305","67,305"
H11,1,"7,465","7,465","7,465",133,133,133,89,89,89,624,624,624,788,788,788,100,100,100,116,116,116,705,705,705,937,937,937,"67,043","67,043","67,043"
H12,1,"7,422","7,422","7,422",219,219,219,166,166,166,935,935,935,839,839,839,,-13,-13,156,156,156,"1,381","1,381","1,381","2,385","2,385","2,385","66,635","66,635","66,635"

